configuration ID,learning_rate,buffer,batch,tau,gamma,Reward,n_eval_episode
75,0.1,1000,32,0.01,0.99,-1068.47506,7
75,0.1,1000,32,0.01,0.99,-961.824742,8
75,0.1,1000,32,0.01,0.99,-1592.757796,9
75,0.1,1000,32,0.01,0.99,-1479.523655,10
75,0.1,1000,32,0.01,0.99,-1198.756831,11
75,0.1,1000,32,0.01,0.99,-1616.733066,12
75,0.1,1000,32,0.01,0.99,-1686.24099,13
75,0.1,1000,32,0.01,0.99,-1299.262678,14
75,0.1,1000,32,0.01,0.99,-938.293072,15
75,0.1,1000,32,0.01,0.99,-1630.674144,16
75,0.1,1000,32,0.01,0.99,-1585.185685,17
75,0.1,1000,32,0.01,0.99,-1625.544368,18
75,0.1,1000,32,0.01,0.99,-1408.989893,19
75,0.1,1000,32,0.01,0.99,-1494.74843,20
76,0.1,1000,64,0.001,0.5,-1613.682441,1
76,0.1,1000,64,0.001,0.5,-1345.74249,2
76,0.1,1000,64,0.001,0.5,-1674.367027,3
76,0.1,1000,64,0.001,0.5,-1684.082186,4
76,0.1,1000,64,0.001,0.5,-1496.458152,5
76,0.1,1000,64,0.001,0.5,-1325.823271,6
76,0.1,1000,64,0.001,0.5,-1338.326517,7
76,0.1,1000,64,0.001,0.5,-1498.584232,8
76,0.1,1000,64,0.001,0.5,-1495.817998,9
76,0.1,1000,64,0.001,0.5,-1333.333299,10
76,0.1,1000,64,0.001,0.5,-1493.912629,11
76,0.1,1000,64,0.001,0.5,-1577.266571,12
76,0.1,1000,64,0.001,0.5,-1256.830148,13
76,0.1,1000,64,0.001,0.5,-1621.018489,14
76,0.1,1000,64,0.001,0.5,-1394.57355,15
76,0.1,1000,64,0.001,0.5,-1606.452306,16
76,0.1,1000,64,0.001,0.5,-1057.446243,17
76,0.1,1000,64,0.001,0.5,-1562.968753,18
76,0.1,1000,64,0.001,0.5,-969.107869,19
76,0.1,1000,64,0.001,0.5,-1092.037465,20
77,0.1,1000,64,0.001,0.99,-1673.177706,1
77,0.1,1000,64,0.001,0.99,-1493.922266,2
77,0.1,1000,64,0.001,0.99,-1352.51792,3
77,0.1,1000,64,0.001,0.99,-1660.740512,4
77,0.1,1000,64,0.001,0.99,-1270.571013,5
77,0.1,1000,64,0.001,0.99,-1293.21914,6
77,0.1,1000,64,0.001,0.99,-980.430764,7
77,0.1,1000,64,0.001,0.99,-1645.967391,8
77,0.1,1000,64,0.001,0.99,-1183.155123,9
77,0.1,1000,64,0.001,0.99,-1660.982736,10
77,0.1,1000,64,0.001,0.99,-1652.615919,11
77,0.1,1000,64,0.001,0.99,-1247.520098,12
77,0.1,1000,64,0.001,0.99,-1195.858683,13
77,0.1,1000,64,0.001,0.99,-1591.814556,14
77,0.1,1000,64,0.001,0.99,-1613.778944,15
77,0.1,1000,64,0.001,0.99,-1602.278647,16
77,0.1,1000,64,0.001,0.99,-1492.427458,17
77,0.1,1000,64,0.001,0.99,-1621.280334,18
77,0.1,1000,64,0.001,0.99,-1508.12674,19
77,0.1,1000,64,0.001,0.99,-1245.787828,20
78,0.1,1000,64,0.01,0.5,-1596.939262,1
78,0.1,1000,64,0.01,0.5,-1272.387482,2
78,0.1,1000,64,0.01,0.5,-1635.584402,3
78,0.1,1000,64,0.01,0.5,-1648.937845,4
78,0.1,1000,64,0.01,0.5,-1626.83274,5
78,0.1,1000,64,0.01,0.5,-1674.217092,6
78,0.1,1000,64,0.01,0.5,-1100.829567,7
78,0.1,1000,64,0.01,0.5,-1224.180295,8
78,0.1,1000,64,0.01,0.5,-1678.474493,9
78,0.1,1000,64,0.01,0.5,-1671.545093,10
78,0.1,1000,64,0.01,0.5,-1048.437821,11
78,0.1,1000,64,0.01,0.5,-1448.886384,12
78,0.1,1000,64,0.01,0.5,-718.841644,13
78,0.1,1000,64,0.01,0.5,-1172.132014,14
78,0.1,1000,64,0.01,0.5,-1640.623372,15
78,0.1,1000,64,0.01,0.5,-1294.707493,16
78,0.1,1000,64,0.01,0.5,-1676.859308,17
78,0.1,1000,64,0.01,0.5,-1506.357143,18
78,0.1,1000,64,0.01,0.5,-1503.146299,19
78,0.1,1000,64,0.01,0.5,-1080.22814,20
79,0.1,1000,64,0.01,0.99,-1670.852893,1
79,0.1,1000,64,0.01,0.99,-1296.070638,2
79,0.1,1000,64,0.01,0.99,-1147.515577,3
79,0.1,1000,64,0.01,0.99,-1669.084095,4
79,0.1,1000,64,0.01,0.99,-953.579353,5
79,0.1,1000,64,0.01,0.99,-1663.589719,6
79,0.1,1000,64,0.01,0.99,-1587.914763,7
79,0.1,1000,64,0.01,0.99,-1655.034995,8
79,0.1,1000,64,0.01,0.99,-1498.091494,9
79,0.1,1000,64,0.01,0.99,-1626.155809,10
79,0.1,1000,64,0.01,0.99,-1496.889711,11
79,0.1,1000,64,0.01,0.99,-1649.827082,12
79,0.1,1000,64,0.01,0.99,-1673.807958,13
79,0.1,1000,64,0.01,0.99,-1182.95854,14
79,0.1,1000,64,0.01,0.99,-1636.811144,15
79,0.1,1000,64,0.01,0.99,-1181.59379,16
79,0.1,1000,64,0.01,0.99,-1349.550601,17
79,0.1,1000,64,0.01,0.99,-1657.916039,18
79,0.1,1000,64,0.01,0.99,-965.310162,19
79,0.1,1000,64,0.01,0.99,-1627.995054,20
80,0.1,1000,128,0.001,0.5,-1686.072468,1
80,0.1,1000,128,0.001,0.5,-1601.497093,2
80,0.1,1000,128,0.001,0.5,-1521.897652,3
80,0.1,1000,128,0.001,0.5,-914.798846,4
80,0.1,1000,128,0.001,0.5,-1496.029453,5
80,0.1,1000,128,0.001,0.5,-1495.760494,6
80,0.1,1000,128,0.001,0.5,-1097.431725,7
80,0.1,1000,128,0.001,0.5,-1241.370506,8
80,0.1,1000,128,0.001,0.5,-1372.915626,9
80,0.1,1000,128,0.001,0.5,-1502.683932,10
80,0.1,1000,128,0.001,0.5,-1482.456283,11
80,0.1,1000,128,0.001,0.5,-947.796791,12
80,0.1,1000,128,0.001,0.5,-1636.496408,13
80,0.1,1000,128,0.001,0.5,-1206.947614,14
80,0.1,1000,128,0.001,0.5,-1612.796007,15
80,0.1,1000,128,0.001,0.5,-1493.609947,16
80,0.1,1000,128,0.001,0.5,-1191.670981,17
80,0.1,1000,128,0.001,0.5,-1585.097412,18
80,0.1,1000,128,0.001,0.5,-1497.376454,19
80,0.1,1000,128,0.001,0.5,-1497.896301,20
81,0.1,1000,128,0.001,0.99,-1613.41624,1
81,0.1,1000,128,0.001,0.99,-1645.168509,2
81,0.1,1000,128,0.001,0.99,-1299.362401,3
81,0.1,1000,128,0.001,0.99,-1674.099408,4
81,0.1,1000,128,0.001,0.99,-1620.971429,5
81,0.1,1000,128,0.001,0.99,-1626.227947,6
81,0.1,1000,128,0.001,0.99,-1104.692906,7
81,0.1,1000,128,0.001,0.99,-1224.592687,8
81,0.1,1000,128,0.001,0.99,-1667.579543,9
81,0.1,1000,128,0.001,0.99,-1491.300979,10
81,0.1,1000,128,0.001,0.99,-1654.168353,11
81,0.1,1000,128,0.001,0.99,-1373.621786,12
81,0.1,1000,128,0.001,0.99,-1455.288023,13
81,0.1,1000,128,0.001,0.99,-720.168359,14
81,0.1,1000,128,0.001,0.99,-1602.439464,15
81,0.1,1000,128,0.001,0.99,-940.929652,16
81,0.1,1000,128,0.001,0.99,-1591.474342,17
81,0.1,1000,128,0.001,0.99,-1407.967229,18
81,0.1,1000,128,0.001,0.99,-1419.361559,19
81,0.1,1000,128,0.001,0.99,-1652.256088,20
82,0.1,1000,128,0.01,0.5,-1681.654066,1
82,0.1,1000,128,0.01,0.5,-1507.871273,2
82,0.1,1000,128,0.01,0.5,-1578.560875,3
82,0.1,1000,128,0.01,0.5,-1628.637614,4
82,0.1,1000,128,0.01,0.5,-1054.446672,5
82,0.1,1000,128,0.01,0.5,-1447.694363,6
82,0.1,1000,128,0.01,0.5,-1678.12122,7
82,0.1,1000,128,0.01,0.5,-722.411194,8
82,0.1,1000,128,0.01,0.5,-1414.485246,9
82,0.1,1000,128,0.01,0.5,-835.261223,10
82,0.1,1000,128,0.01,0.5,-1048.82848,11
82,0.1,1000,128,0.01,0.5,-1392.900456,12
82,0.1,1000,128,0.01,0.5,-1684.716177,13
82,0.1,1000,128,0.01,0.5,-1604.345805,14
82,0.1,1000,128,0.01,0.5,-1119.271278,15
82,0.1,1000,128,0.01,0.5,-1496.396478,16
82,0.1,1000,128,0.01,0.5,-1651.884255,17
82,0.1,1000,128,0.01,0.5,-1512.174757,18
82,0.1,1000,128,0.01,0.5,-1575.060315,19
82,0.1,1000,128,0.01,0.5,-1500.697629,20
83,0.1,1000,128,0.01,0.99,-1474.000152,1
83,0.1,1000,128,0.01,0.99,-1260.513912,2
83,0.1,1000,128,0.01,0.99,-1396.101849,3
83,0.1,1000,128,0.01,0.99,-1514.079322,4
83,0.1,1000,128,0.01,0.99,-1490.927455,5
83,0.1,1000,128,0.01,0.99,-952.447671,6
83,0.1,1000,128,0.01,0.99,-1588.307316,7
83,0.1,1000,128,0.01,0.99,-1448.113786,8
83,0.1,1000,128,0.01,0.99,-1655.704119,9
83,0.1,1000,128,0.01,0.99,-1620.673994,10
83,0.1,1000,128,0.01,0.99,-1399.398255,11
83,0.1,1000,128,0.01,0.99,-1689.832904,12
83,0.1,1000,128,0.01,0.99,-1555.935403,13
83,0.1,1000,128,0.01,0.99,-1460.25768,14
83,0.1,1000,128,0.01,0.99,-1338.478298,15
83,0.1,1000,128,0.01,0.99,-1145.507492,16
83,0.1,1000,128,0.01,0.99,-1684.097251,17
83,0.1,1000,128,0.01,0.99,-1633.380628,18
83,0.1,1000,128,0.01,0.99,-1665.555786,19
83,0.1,1000,128,0.01,0.99,-1356.414187,20
84,0.1,10000,32,0.001,0.5,-1062.131369,1
84,0.1,10000,32,0.001,0.5,-1505.78303,2
84,0.1,10000,32,0.001,0.5,-1619.240094,3
84,0.1,10000,32,0.001,0.5,-1046.156242,4
84,0.1,10000,32,0.001,0.5,-1631.887418,5
84,0.1,10000,32,0.001,0.5,-1667.251956,6
84,0.1,10000,32,0.001,0.5,-720.133932,7
84,0.1,10000,32,0.001,0.5,-1332.509019,8
84,0.1,10000,32,0.001,0.5,-820.728888,9
84,0.1,10000,32,0.001,0.5,-1381.791238,10
84,0.1,10000,32,0.001,0.5,-1405.370016,11
84,0.1,10000,32,0.001,0.5,-1643.625146,12
84,0.1,10000,32,0.001,0.5,-1647.998576,13
84,0.1,10000,32,0.001,0.5,-1633.350923,14
84,0.1,10000,32,0.001,0.5,-1422.6518,15
84,0.1,10000,32,0.001,0.5,-1191.48797,16
84,0.1,10000,32,0.001,0.5,-1418.691874,17
84,0.1,10000,32,0.001,0.5,-1679.780819,18
84,0.1,10000,32,0.001,0.5,-1072.172721,19
84,0.1,10000,32,0.001,0.5,-1263.761644,20
85,0.1,10000,32,0.001,0.99,-1114.145121,1
85,0.1,10000,32,0.001,0.99,-1644.573542,2
85,0.1,10000,32,0.001,0.99,-1689.631862,3
85,0.1,10000,32,0.001,0.99,-1498.018712,4
85,0.1,10000,32,0.001,0.99,-1349.229009,5
85,0.1,10000,32,0.001,0.99,-952.809233,6
85,0.1,10000,32,0.001,0.99,-1403.355877,7
85,0.1,10000,32,0.001,0.99,-1145.899331,8
85,0.1,10000,32,0.001,0.99,-1688.257062,9
85,0.1,10000,32,0.001,0.99,-1504.528346,10
85,0.1,10000,32,0.001,0.99,-1398.628079,11
85,0.1,10000,32,0.001,0.99,-1086.095411,12
85,0.1,10000,32,0.001,0.99,-1230.768139,13
85,0.1,10000,32,0.001,0.99,-1642.436755,14
85,0.1,10000,32,0.001,0.99,-1389.932477,15
85,0.1,10000,32,0.001,0.99,-1636.366872,16
85,0.1,10000,32,0.001,0.99,-1002.941104,17
85,0.1,10000,32,0.001,0.99,-1498.654639,18
85,0.1,10000,32,0.001,0.99,-1675.086226,19
85,0.1,10000,32,0.001,0.99,-1597.514713,20
86,0.1,10000,32,0.01,0.5,-1594.367906,1
86,0.1,10000,32,0.01,0.5,-1136.565987,2
86,0.1,10000,32,0.01,0.5,-1664.057941,3
86,0.1,10000,32,0.01,0.5,-1663.102667,4
86,0.1,10000,32,0.01,0.5,-1616.384374,5
86,0.1,10000,32,0.01,0.5,-1586.797018,6
86,0.1,10000,32,0.01,0.5,-1229.307125,7
86,0.1,10000,32,0.01,0.5,-1595.517119,8
86,0.1,10000,32,0.01,0.5,-1459.690751,9
86,0.1,10000,32,0.01,0.5,-1635.347742,10
86,0.1,10000,32,0.01,0.5,-1284.407172,11
86,0.1,10000,32,0.01,0.5,-1608.037229,12
86,0.1,10000,32,0.01,0.5,-1593.960665,13
86,0.1,10000,32,0.01,0.5,-1493.832444,14
86,0.1,10000,32,0.01,0.5,-962.063006,15
86,0.1,10000,32,0.01,0.5,-1142.5115,16
86,0.1,10000,32,0.01,0.5,-1680.598969,17
86,0.1,10000,32,0.01,0.5,-1058.027973,18
86,0.1,10000,32,0.01,0.5,-1499.367662,19
86,0.1,10000,32,0.01,0.5,-1361.98993,20
87,0.1,10000,32,0.01,0.99,-1495.248488,1
87,0.1,10000,32,0.01,0.99,-1352.042413,2
87,0.1,10000,32,0.01,0.99,-1673.821545,3
87,0.1,10000,32,0.01,0.99,-1490.88374,4
87,0.1,10000,32,0.01,0.99,-1162.829683,5
87,0.1,10000,32,0.01,0.99,-602.259336,6
87,0.1,10000,32,0.01,0.99,-1379.357026,7
87,0.1,10000,32,0.01,0.99,-1099.355929,8
87,0.1,10000,32,0.01,0.99,-819.229286,9
87,0.1,10000,32,0.01,0.99,-1516.282791,10
87,0.1,10000,32,0.01,0.99,-1429.977489,11
87,0.1,10000,32,0.01,0.99,-1661.154353,12
87,0.1,10000,32,0.01,0.99,-1502.553337,13
87,0.1,10000,32,0.01,0.99,-1493.6401,14
87,0.1,10000,32,0.01,0.99,-1612.264213,15
87,0.1,10000,32,0.01,0.99,-1501.835526,16
87,0.1,10000,32,0.01,0.99,-1585.548842,17
87,0.1,10000,32,0.01,0.99,-1058.165487,18
87,0.1,10000,32,0.01,0.99,-1429.151099,19
87,0.1,10000,32,0.01,0.99,-1457.95795,20
88,0.1,10000,64,0.001,0.5,-1504.062968,1
88,0.1,10000,64,0.001,0.5,-1509.382451,2
88,0.1,10000,64,0.001,0.5,-1394.442537,3
88,0.1,10000,64,0.001,0.5,-1654.203671,4
88,0.1,10000,64,0.001,0.5,-1598.755545,5
88,0.1,10000,64,0.001,0.5,-1616.267585,6
88,0.1,10000,64,0.001,0.5,-1624.913723,7
88,0.1,10000,64,0.001,0.5,-1491.240923,8
88,0.1,10000,64,0.001,0.5,-1488.628658,9
88,0.1,10000,64,0.001,0.5,-1618.857526,10
88,0.1,10000,64,0.001,0.5,-1339.68724,11
88,0.1,10000,64,0.001,0.5,-1250.154957,12
88,0.1,10000,64,0.001,0.5,-1589.630214,13
88,0.1,10000,64,0.001,0.5,-1634.624082,14
88,0.1,10000,64,0.001,0.5,-1529.185834,15
88,0.1,10000,64,0.001,0.5,-1234.864941,16
88,0.1,10000,64,0.001,0.5,-1499.884242,17
88,0.1,10000,64,0.001,0.5,-1496.729273,18
88,0.1,10000,64,0.001,0.5,-1145.323238,19
88,0.1,10000,64,0.001,0.5,-1579.035756,20
89,0.1,10000,64,0.001,0.99,-1463.861319,1
89,0.1,10000,64,0.001,0.99,-1002.576563,2
89,0.1,10000,64,0.001,0.99,-1578.848965,3
89,0.1,10000,64,0.001,0.99,-1472.597275,4
89,0.1,10000,64,0.001,0.99,-1672.829671,5
89,0.1,10000,64,0.001,0.99,-1450.074926,6
89,0.1,10000,64,0.001,0.99,-944.756802,7
89,0.1,10000,64,0.001,0.99,-1301.249783,8
89,0.1,10000,64,0.001,0.99,-1401.260978,9
89,0.1,10000,64,0.001,0.99,-1495.891941,10
89,0.1,10000,64,0.001,0.99,-1509.659126,11
89,0.1,10000,64,0.001,0.99,-1675.865693,12
89,0.1,10000,64,0.001,0.99,-1601.648429,13
89,0.1,10000,64,0.001,0.99,-1653.37844,14
89,0.1,10000,64,0.001,0.99,-1688.641514,15
89,0.1,10000,64,0.001,0.99,-1096.866228,16
89,0.1,10000,64,0.001,0.99,-1398.328867,17
89,0.1,10000,64,0.001,0.99,-1497.069869,18
89,0.1,10000,64,0.001,0.99,-1330.775373,19
89,0.1,10000,64,0.001,0.99,-1572.568072,20
90,0.1,10000,64,0.01,0.5,-1503.281932,1
90,0.1,10000,64,0.01,0.5,-1686.212309,2
90,0.1,10000,64,0.01,0.5,-1651.590858,3
90,0.1,10000,64,0.01,0.5,-1372.3317,4
90,0.1,10000,64,0.01,0.5,-1500.88151,5
90,0.1,10000,64,0.01,0.5,-1461.169989,6
90,0.1,10000,64,0.01,0.5,-1395.046917,7
90,0.1,10000,64,0.01,0.5,-1688.440827,8
90,0.1,10000,64,0.01,0.5,-1218.177708,9
90,0.1,10000,64,0.01,0.5,-1254.504131,10
90,0.1,10000,64,0.01,0.5,-1568.663323,11
90,0.1,10000,64,0.01,0.5,-1572.269387,12
90,0.1,10000,64,0.01,0.5,-1209.929964,13
90,0.1,10000,64,0.01,0.5,-1501.19926,14
90,0.1,10000,64,0.01,0.5,-1664.431746,15
90,0.1,10000,64,0.01,0.5,-1645.20828,16
90,0.1,10000,64,0.01,0.5,-1669.28371,17
90,0.1,10000,64,0.01,0.5,-953.406232,18
90,0.1,10000,64,0.01,0.5,-1674.455269,19
90,0.1,10000,64,0.01,0.5,-1059.958087,20
91,0.1,10000,64,0.01,0.99,-1218.210534,1
91,0.1,10000,64,0.01,0.99,-1592.369934,2
91,0.1,10000,64,0.01,0.99,-1029.457029,3
91,0.1,10000,64,0.01,0.99,-1663.971485,4
91,0.1,10000,64,0.01,0.99,-1386.868032,5
91,0.1,10000,64,0.01,0.99,-1202.106127,6
91,0.1,10000,64,0.01,0.99,-1598.080816,7
91,0.1,10000,64,0.01,0.99,-1603.26769,8
91,0.1,10000,64,0.01,0.99,-1192.141954,9
91,0.1,10000,64,0.01,0.99,-1632.675407,10
91,0.1,10000,64,0.01,0.99,-1624.477208,11
91,0.1,10000,64,0.01,0.99,-1096.212904,12
91,0.1,10000,64,0.01,0.99,-1671.141601,13
91,0.1,10000,64,0.01,0.99,-1037.272813,14
91,0.1,10000,64,0.01,0.99,-1675.789103,15
91,0.1,10000,64,0.01,0.99,-1496.322886,16
91,0.1,10000,64,0.01,0.99,-1192.358297,17
91,0.1,10000,64,0.01,0.99,-1469.237233,18
91,0.1,10000,64,0.01,0.99,-836.758457,19
91,0.1,10000,64,0.01,0.99,-1688.640839,20
92,0.1,10000,128,0.001,0.5,-1625.485136,1
92,0.1,10000,128,0.001,0.5,-1645.835808,2
92,0.1,10000,128,0.001,0.5,-1592.327628,3
92,0.1,10000,128,0.001,0.5,-1153.502925,4
92,0.1,10000,128,0.001,0.5,-1418.026567,5
92,0.1,10000,128,0.001,0.5,-1318.661661,6
92,0.1,10000,128,0.001,0.5,-1056.305186,7
92,0.1,10000,128,0.001,0.5,-1484.504795,8
92,0.1,10000,128,0.001,0.5,-1285.454477,9
92,0.1,10000,128,0.001,0.5,-1645.209707,10
92,0.1,10000,128,0.001,0.5,-1494.034394,11
92,0.1,10000,128,0.001,0.5,-1522.675624,12
92,0.1,10000,128,0.001,0.5,-1225.444411,13
92,0.1,10000,128,0.001,0.5,-1338.307562,14
92,0.1,10000,128,0.001,0.5,-1188.016892,15
92,0.1,10000,128,0.001,0.5,-1672.670895,16
92,0.1,10000,128,0.001,0.5,-1377.398181,17
92,0.1,10000,128,0.001,0.5,-1157.876627,18
92,0.1,10000,128,0.001,0.5,-1363.407994,19
92,0.1,10000,128,0.001,0.5,-1497.579963,20
93,0.1,10000,128,0.001,0.99,-1045.34028,1
93,0.1,10000,128,0.001,0.99,-1642.20431,2
93,0.1,10000,128,0.001,0.99,-949.012196,3
93,0.1,10000,128,0.001,0.99,-1355.101833,4
93,0.1,10000,128,0.001,0.99,-1684.150017,5
93,0.1,10000,128,0.001,0.99,-1643.472474,6
93,0.1,10000,128,0.001,0.99,-1577.029817,7
93,0.1,10000,128,0.001,0.99,-1427.371838,8
93,0.1,10000,128,0.001,0.99,-972.106873,9
93,0.1,10000,128,0.001,0.99,-1504.939194,10
93,0.1,10000,128,0.001,0.99,-854.575062,11
93,0.1,10000,128,0.001,0.99,-1327.214198,12
93,0.1,10000,128,0.001,0.99,-987.977801,13
93,0.1,10000,128,0.001,0.99,-1302.235279,14
93,0.1,10000,128,0.001,0.99,-1556.821979,15
93,0.1,10000,128,0.001,0.99,-1588.804426,16
93,0.1,10000,128,0.001,0.99,-1063.631323,17
93,0.1,10000,128,0.001,0.99,-1672.030681,18
93,0.1,10000,128,0.001,0.99,-1421.407403,19
93,0.1,10000,128,0.001,0.99,-1266.076345,20
94,0.1,10000,128,0.01,0.5,-1599.879954,1
94,0.1,10000,128,0.01,0.5,-1095.016791,2
94,0.1,10000,128,0.01,0.5,-1394.554798,3
94,0.1,10000,128,0.01,0.5,-1634.305123,4
94,0.1,10000,128,0.01,0.5,-1496.42988,5
94,0.1,10000,128,0.01,0.5,-1413.074416,6
94,0.1,10000,128,0.01,0.5,-1493.198792,7
94,0.1,10000,128,0.01,0.5,-1492.556678,8
94,0.1,10000,128,0.01,0.5,-1065.372689,9
94,0.1,10000,128,0.01,0.5,-1502.449158,10
94,0.1,10000,128,0.01,0.5,-1565.220502,11
94,0.1,10000,128,0.01,0.5,-1616.408223,12
94,0.1,10000,128,0.01,0.5,-1505.979617,13
94,0.1,10000,128,0.01,0.5,-1509.081024,14
94,0.1,10000,128,0.01,0.5,-1520.288594,15
94,0.1,10000,128,0.01,0.5,-1361.148228,16
94,0.1,10000,128,0.01,0.5,-1649.505558,17
94,0.1,10000,128,0.01,0.5,-1667.656285,18
94,0.1,10000,128,0.01,0.5,-1499.919443,19
94,0.1,10000,128,0.01,0.5,-1642.349119,20
95,0.1,10000,128,0.01,0.99,-986.318455,1
95,0.1,10000,128,0.01,0.99,-1534.807948,2
95,0.1,10000,128,0.01,0.99,-1530.939285,3
95,0.1,10000,128,0.01,0.99,-837.437865,4
95,0.1,10000,128,0.01,0.99,-1196.347827,5
95,0.1,10000,128,0.01,0.99,-1510.94042,6
95,0.1,10000,128,0.01,0.99,-1667.538062,7
95,0.1,10000,128,0.01,0.99,-1298.83871,8
95,0.1,10000,128,0.01,0.99,-1475.618131,9
95,0.1,10000,128,0.01,0.99,-1510.537176,10
95,0.1,10000,128,0.01,0.99,-1618.864424,11
95,0.1,10000,128,0.01,0.99,-1649.924094,12
95,0.1,10000,128,0.01,0.99,-1176.975572,13
95,0.1,10000,128,0.01,0.99,-1681.658566,14
95,0.1,10000,128,0.01,0.99,-1666.770699,15
95,0.1,10000,128,0.01,0.99,-1668.878955,16
95,0.1,10000,128,0.01,0.99,-1656.159744,17
95,0.1,10000,128,0.01,0.99,-1687.39207,18
95,0.1,10000,128,0.01,0.99,-1164.471683,19
95,0.1,10000,128,0.01,0.99,-1525.402148,20
96,0.1,100000,32,0.001,0.5,-1663.180663,1
96,0.1,100000,32,0.001,0.5,-1243.680967,2
96,0.1,100000,32,0.001,0.5,-1681.870107,3
96,0.1,100000,32,0.001,0.5,-1678.735939,4
96,0.1,100000,32,0.001,0.5,-975.042053,5
96,0.1,100000,32,0.001,0.5,-946.957375,6
96,0.1,100000,32,0.001,0.5,-1679.942804,7
96,0.1,100000,32,0.001,0.5,-1621.657231,8
96,0.1,100000,32,0.001,0.5,-1658.698713,9
96,0.1,100000,32,0.001,0.5,-921.950896,10
96,0.1,100000,32,0.001,0.5,-1384.918767,11
96,0.1,100000,32,0.001,0.5,-1525.221042,12
96,0.1,100000,32,0.001,0.5,-1632.47803,13
96,0.1,100000,32,0.001,0.5,-1493.284507,14
96,0.1,100000,32,0.001,0.5,-1677.685892,15
96,0.1,100000,32,0.001,0.5,-1382.590113,16
96,0.1,100000,32,0.001,0.5,-1248.984356,17
96,0.1,100000,32,0.001,0.5,-1058.050621,18
96,0.1,100000,32,0.001,0.5,-1473.195675,19
96,0.1,100000,32,0.001,0.5,-1678.227496,20
97,0.1,100000,32,0.001,0.99,-1300.114178,1
97,0.1,100000,32,0.001,0.99,-1624.700083,2
97,0.1,100000,32,0.001,0.99,-838.772673,3
97,0.1,100000,32,0.001,0.99,-1278.952161,4
97,0.1,100000,32,0.001,0.99,-1394.959401,5
97,0.1,100000,32,0.001,0.99,-1290.529868,6
97,0.1,100000,32,0.001,0.99,-1271.034987,7
97,0.1,100000,32,0.001,0.99,-950.348562,8
97,0.1,100000,32,0.001,0.99,-1667.624028,9
97,0.1,100000,32,0.001,0.99,-1596.691784,10
97,0.1,100000,32,0.001,0.99,-1652.375399,11
97,0.1,100000,32,0.001,0.99,-1512.303312,12
97,0.1,100000,32,0.001,0.99,-1566.473963,13
97,0.1,100000,32,0.001,0.99,-1299.012649,14
97,0.1,100000,32,0.001,0.99,-1632.493672,15
97,0.1,100000,32,0.001,0.99,-1071.563515,16
97,0.1,100000,32,0.001,0.99,-1615.349083,17
97,0.1,100000,32,0.001,0.99,-1379.578166,18
97,0.1,100000,32,0.001,0.99,-1668.896285,19
97,0.1,100000,32,0.001,0.99,-1590.061861,20
98,0.1,100000,32,0.01,0.5,-1600.55439,1
98,0.1,100000,32,0.01,0.5,-1612.148104,2
98,0.1,100000,32,0.01,0.5,-820.719985,3
98,0.1,100000,32,0.01,0.5,-1600.860528,4
98,0.1,100000,32,0.01,0.5,-1245.222789,5
98,0.1,100000,32,0.01,0.5,-1689.378409,6
98,0.1,100000,32,0.01,0.5,-1200.434347,7
98,0.1,100000,32,0.01,0.5,-1685.826982,8
98,0.1,100000,32,0.01,0.5,-1506.372793,9
98,0.1,100000,32,0.01,0.5,-1687.038091,10
98,0.1,100000,32,0.01,0.5,-1570.216442,11
98,0.1,100000,32,0.01,0.5,-1483.849441,12
98,0.1,100000,32,0.01,0.5,-1673.293144,13
98,0.1,100000,32,0.01,0.5,-1633.655643,14
98,0.1,100000,32,0.01,0.5,-1642.934652,15
98,0.1,100000,32,0.01,0.5,-1495.115767,16
98,0.1,100000,32,0.01,0.5,-1398.427849,17
98,0.1,100000,32,0.01,0.5,-1623.285916,18
98,0.1,100000,32,0.01,0.5,-1436.357441,19
98,0.1,100000,32,0.01,0.5,-1600.323944,20
99,0.1,100000,32,0.01,0.99,-1653.989341,1
99,0.1,100000,32,0.01,0.99,-1679.553338,2
99,0.1,100000,32,0.01,0.99,-1618.565462,3
99,0.1,100000,32,0.01,0.99,-1418.012257,4
99,0.1,100000,32,0.01,0.99,-1640.133796,5
99,0.1,100000,32,0.01,0.99,-1395.459439,6
99,0.1,100000,32,0.01,0.99,-1577.549047,7
99,0.1,100000,32,0.01,0.99,-1294.921353,8
99,0.1,100000,32,0.01,0.99,-1258.05927,9
99,0.1,100000,32,0.01,0.99,-947.728175,10
99,0.1,100000,32,0.01,0.99,-1681.001311,11
99,0.1,100000,32,0.01,0.99,-1592.241248,12
99,0.1,100000,32,0.01,0.99,-1653.818292,13
99,0.1,100000,32,0.01,0.99,-1645.235278,14
99,0.1,100000,32,0.01,0.99,-1594.647116,15
99,0.1,100000,32,0.01,0.99,-1493.831893,16
99,0.1,100000,32,0.01,0.99,-1265.662974,17
99,0.1,100000,32,0.01,0.99,-1597.812694,18
99,0.1,100000,32,0.01,0.99,-1632.130091,19
99,0.1,100000,32,0.01,0.99,-1605.42953,20
100,0.1,100000,64,0.001,0.5,-1520.124834,1
100,0.1,100000,64,0.001,0.5,-1666.500133,2
100,0.1,100000,64,0.001,0.5,-1285.905927,3
100,0.1,100000,64,0.001,0.5,-1185.361617,4
100,0.1,100000,64,0.001,0.5,-1432.223347,5
